Keyword,Source,Sentence,Note_ID
原生家庭,comment,干啥都是错的 大早上还没睁眼就开始挨骂,6a55ad22000000001702c804
原生家庭,comment,回复：没开眼已受到一万暴击魔法伤害,6a55ad22000000001702c804
原生家庭,comment,我找了暑假工 干了半个月太累工资太低就辞了 我妈嫌我没用说我不体谅父母不补贴家用 还把我半个月工资都拿了 说我一回家就费电费水走哪都是累赘,6a55ad22000000001702c804
原生家庭,comment,对啊，而且我干的那个活特别特别累，走一整天不让你坐下休息的那种，我妈说我吃不了苦啥子的，有可能真是吃不了苦吧，我反正不想干那个活的了,6a55ad22000000001702c804
原生家庭,comment,我妈没明说，她暗戳戳觉得我应该把钱拿出来给家用，又没人说我出去玩给我钱，两三千本来就是我出去玩的,6a55ad22000000001702c804
原生家庭,comment,如果是给家里的肯定气死了,6a55ad22000000001702c804
原生家庭,comment,回复：咋也能有班上，好的找不到差的还是很多的别搞精神压制那一套得了,6a55ad22000000001702c804
原生家庭,comment,回复：对啊，特别吓人，恨不得明天马上开学……现在也不敢在家里待着,6a55ad22000000001702c804
原生家庭,comment,对现在毕业了依旧这样 莫名其妙我在说我工作上遇到的事情有好的有不好的我妈就突然：别说了不想听没兴趣不在家一天八百个电话过来问候我吃了没睡了没回家就开始骂我没有规划骂我懒,6a55ad22000000001702c804
原生家庭,comment,不要信……我之前就是每次回来都要被骂，如果待在家里就要说花钱读大学没有用什么的，之前我暑假去银行实习结果我妈让我无缝衔接进厂……就是站一天后下班直接去工厂上班，上班到晚上十点，第二天还要七点爬起来银行上班，双休在他那边也不存在，基本上天天干，不做就要说学费自己付不给你钱了，这种对一个还没有经济独立的来说就是纯威胁，但我忍了好久，我昨天直接爆发了真的忍不了了今天准备搬出去了，不要听你家长的，一回去跟没有尊严的寄人篱下差不多，如果你不想干就说学费你自己付，如果你可以自己付她就会说养你没有用小白眼狼什么的[呃R]不要回去，你就说学校留校有事情，反正ai问问随便编个理由,6a55ad22000000001702c804
原生家庭,comment,回复：好的，谢谢你的建议，我明年就不回去了，真的度日如年，才回家四天就感觉过了很久,6a55ad22000000001702c804
原生家庭,comment,我爸说我不是正常人，不过正常人生活，只是因为我不爱出门，只爱钻自己房间玩手机问题是我没钱，外面也无任何娱乐设施,6a55ad22000000001702c804
原生家庭,comment,考驾照、让我估六级分数看如果没过现在就可以再学、计算机二级、让我安排一下大三的考教资计划考两个英语和语文最好是高中的（本人现在大一下学期大二），回来两天中午晚上做饭我都帮忙了当然洗碗也是我但因为不想去考驾照和陪她打乒乓球被说成一回来该干的都不干,6a55ad22000000001702c804
原生家庭,comment,好崩溃老天爷,6a55ad22000000001702c804
原生家庭,comment,回复：啥都不干挨骂就算了，累死累活还要被骂,6a55ad22000000001702c804
原生家庭,comment,暑假特意不想被唠叨所以找了个实习，结果下班回家刷个视频也要被说：跟别人就可以笑的这么开心，对他们就这么冷漠,6a55ad22000000001702c804
原生家庭,comment,我去同样的话术，每次他们骂的点都匪夷所思,6a55ad22000000001702c804
原生家庭,comment,回复：就希望我学习，大概就是下了班回来也拿本书在那看吧,6a55ad22000000001702c804
原生家庭,comment,只要回家每一天都觉着撑不下去不想活了 不过姐妹你有自己的工作了有底气，可以试试尽量不理,6a55ad22000000001702c804
原生家庭,comment,回复：你去看我的帖子，中午上个厕所也能被骂，真的骂的点都匪夷所思,6a55ad22000000001702c804
原生家庭,comment,我天天扫地➕做饭➕自习后依旧觉得我看手机超过半小时就是非常严重的错误并且开骂,6a55ad22000000001702c804
原生家庭,content,家里气氛好的时候，我觉得自己是世界上最幸福的小孩，甚至为以前想要逃离的想法感到羞愧,69ee0cc20000000020038c45
原生家庭,content,但只要他们那个冷漠、暴怒、甩脸色的开关一被触动，我就觉得自己像个垃圾,69ee0cc20000000020038c45
原生家庭,content,我在这种“过山车”式的爱里，活成了一个讨好型人格,69ee0cc20000000020038c45
原生家庭,content,我时常觉得生活消极又美好，家庭贫瘠的爱和怜悯的心让我每次离家都落泪，可每次回家又要接受家里的争吵，直到最近的争吵，终于让我想通了，人与人之间，各有各的命，可翻到了过年回家的瞬间，我又戳动了，电话过去依旧是冰冷的语气,69ee0cc20000000020038c45
原生家庭,content,不怪任何人，只是刚回暖的天气，怎么又要变冷了#隐藏的家庭矛盾#我时常消极又觉得生活美好#压抑的原生家庭,69ee0cc20000000020038c45
原生家庭,comment,我家就是时好时坏 有的时候很好 让我有一种我就是最幸福的家庭里的孩子 但有时候真的很奇怪 因为一点小事就拌嘴 不经常大吵但是会冷战 所以让我变得敏感 我会时时刻刻关注朋友家人的情绪变化 很多人说父母吵架不要管就好了 但是我比较敏感 而且我是渴望我们家的氛围是好的 所以我只等等到他们和好了我才会开心 要不很多事情我都提不起兴趣…,69ee0cc20000000020038c45
原生家庭,comment,现在就是坏的阶段 我很压抑呆的 完全和我没有关系 我不知道为什么冲我发这么大的脾气 25岁了 感觉有时候自己很没用,69ee0cc20000000020038c45
原生家庭,comment,回复：不要这样想宝宝 怎么会没用呢冲你发脾气如果你觉得很委屈就说出来 毕竟你没有做错事情,69ee0cc20000000020038c45
原生家庭,comment,回复：委屈我说 她就说我犟嘴 扯那些养我生我那些 我都不和她理论了 理论完说我白眼狼 但是我考完试还出去兼职了大半年 就她给我的感觉我就不能在家啥也不干 羡慕父母正常那些家庭,69ee0cc20000000020038c45
原生家庭,comment,回复：因为他们不发火 正常的时候还是挺好的 就是突然就发火了然后骂的特别难听这样 给我一种爱不彻底恨也不彻底的感觉 我还是非常恋家的人 让我独立不搭理他们我好像也做不到 扭曲了感觉 希望我们都能好好的 让我们开心一些吧,69ee0cc20000000020038c45
原生家庭,comment,我们家也是 甚至说我的宝宝你的性格都很像[完啦R]我好弱小 只会躲起来偷偷哭[完啦R],69ee0cc20000000020038c45
原生家庭,comment,真的……他俩冷战我好窒息，我也好希望家里氛围和和睦睦的，而且不知道为什么，我一听到冷战之后我妈发好几条长语音说自己幸亏吵架出门发现哪家点多么多么好，我莫名会狠烦躁，理智和情绪一直在反复撕扯我,69ee0cc20000000020038c45
原生家庭,comment,回复：我真无语了 他俩刚才又拌嘴 我真不知道有什么好说的 莫名其妙……,69ee0cc20000000020038c45
原生家庭,comment,我也是 我爸妈常年冷战 一年里估计也就和好两三个月 从小到大都很崩溃 夹在中间 他们丝毫没考虑过我的感受 我觉得无论他们怎么弥补 我始终对这个心怀芥蒂 不知道多少次因为这个落泪了 羡慕关系融洽的家庭,69ee0cc20000000020038c45
原生家庭,comment,然后后来想通了他们爱咋咋地吧，反正跟我也没关系我也管不了,69ee0cc20000000020038c45
原生家庭,comment,我也是这样，不管哪两个人吵架，家里气氛很低我都会很难受，甚至不想回家，直到他们和好我才会松口气,69ee0cc20000000020038c45
原生家庭,comment,终于知道为什么我这种破性格是怎么形成的了 我家就这种状态 更窒息的是家里不止我爸妈 还有我爷爷奶奶 从小在这种环境下长大 长大了开智了呆在家就烦,69ee0cc20000000020038c45
原生家庭,comment,不怪任何人，只是刚回暖的天气，怎么又要变冷了,69ee0cc20000000020038c45
原生家庭,comment,好羡慕家庭氛围好的家啊，现在放假在家，天天争吵不断到底该怎么办啊,69ee0cc20000000020038c45
原生家庭,comment,能吵架已经不错了，我爸妈已经快1年没说过一句话了，什么都是我转达的，谁知道我有多崩溃,69ee0cc20000000020038c45
原生家庭,comment,回复：我靠，我们家也差不多这样，啥事都是我单向问他俩，他们俩几乎都不说话，一说话就是呲呲吵，互相看不对眼,69ee0cc20000000020038c45
原生家庭,comment,真的是 我家也这样不明白为什么不能一直和和气气的吗非要这样,69ee0cc20000000020038c45
原生家庭,comment,单看这个帖子和评论，眼泪就要掉下来了,69ee0cc20000000020038c45
原生家庭,comment,小时候总觉得家庭是幸福的，可是当我长大以后才发现原来家人之间有那么多我以前看不到的矛盾，爱和利益混在一起,69ee0cc20000000020038c45
原生家庭,comment,我们家也是 好的时候我长时间不上班他们也不会说我 不好的时候饭煮多了就一直说我 把我东西弄坏了还要怪我是我没放好 把葡萄皮吐我鼠标垫上也要怪我 初中把我奖状垫火锅然后扔掉 又一直说一些让我讨厌的所谓玩笑话 把我弄不开心了还要说我是什么人 我一边讨厌他们一边心疼他们 还不如一直对我不好让我直接讨厌他们,69ee0cc20000000020038c45
原生家庭,comment,我爸经常因为我妈做饭问题说她 我就经常帮我妈说话 结果有一次我被狠狠的骂了 我妈都没有帮我说一句,69ee0cc20000000020038c45
原生家庭,comment,回复：刷到这篇说明你近期不太好 祝你天天开心宝宝,69ee0cc20000000020038c45
原生家庭,comment,感觉大家都是一样 都有时好时坏的家庭 大家都是很坚强的人,69ee0cc20000000020038c45
原生家庭,comment,我等了这个帖子19年，家庭氛围好的时候，我会因为以前想要离开这个家的想法愧疚到想死，还会因为想到以前和他们吵架，惹家人生气，感觉自己像一个畜生,69ee0cc20000000020038c45
原生家庭,comment,出来上学才发现，大家会每天和父母联系，会和家里人打视频，我上学基本都不会联系家人，只等着每个月发生活费，甚至有时候害怕他们给我发信息，我已经要割裂成两个人了,69ee0cc20000000020038c45
原生家庭,comment,你说他们对我不好 他们经常说爱我，说想我，会给我钱让我买喜欢的东西，会让我把东西摆出来，会给我买好吃的好喝的，你说他们对我好，他们又会因为我假期在家躺着让我赶紧滚出去找工作，会说我奇装异服，会在我哭的时候不会安慰继续发泄，上学期间会恐吓我，压力我，我有时候觉得我自卑敏感跟他们不是没有关系，我爱他们但我也恨他们，我还是不知道我有没有错,69ee0cc20000000020038c45
原生家庭,comment,我也一样 爱不彻底恨也不彻底,69ee0cc20000000020038c45
原生家庭,comment,离开家的时候会觉得好难受心里很痛苦，可是在家待久了又觉得窒息,69ee0cc20000000020038c45
原生家庭,comment,父母的争吵，愧疚式的付出，我知道这一切都让我疯狂可是我也知道背后源自他们的爱,69ee0cc20000000020038c45
原生家庭,comment,这到底要怎么办，我有时候恨不得自己能彻底狠下心来,69ee0cc20000000020038c45
原生家庭,comment,我好累 好痛苦 …活着好累,69ee0cc20000000020038c45
原生家庭,content,"原来... INFJ的过度体贴 INFP的敏感脆弱 ISTP的冷漠疏离 ENTP的尖锐叛逆 都是我们精心打造的生存铠甲 那些你以为的性格""缺陷"" 其实是小时候保护自己的超能力啊✨ 🌱 INFJ：请“自私”一点，你的感受很重要 🌱 INFP：愤怒不是罪恶，细腻是你的优势 🌱 ISTP：依赖不可怕，你值得被稳稳接住 🌱 ENTP：卸下盔甲，真实的你一样可爱 【互动时间】 💭你是哪种“创伤型人格”",6800f78f000000001c03df0d
原生家庭,comment,高冲突家庭还真是，我爸妈一天至少吵三次，我爸还差点当着我面割我妈喉，有一次数学没考上90分就把我压在沙发上拿刀抵着我，对我也是一天一骂三天一打[呃R],6800f78f000000001c03df0d
原生家庭,comment,天呐 用刀抵着太可怕了 还在想你是什么mbti 原来是entp,6800f78f000000001c03df0d
原生家庭,comment,我是istp，感觉挺准，之前我和deepseek聊天，他说我一直在用“优秀”兑换“爱”,6800f78f000000001c03df0d
原生家庭,comment,感觉从小到大其实对爱需求不高啊,6800f78f000000001c03df0d
原生家庭,comment,回复：所以我们爱摆烂啊,6800f78f000000001c03df0d
原生家庭,comment,"把那种""永远不够好""的焦虑，转化为对不完美之美的欣赏——这何尝不是一种残酷的馈赠hh",6800f78f000000001c03df0d
原生家庭,comment,entp纯度太高了我嘞个去哈哈哈哈,6800f78f000000001c03df0d
原生家庭,comment,羡慕 我第一个破裂的就是和爹妈的关系,6800f78f000000001c03df0d
原生家庭,comment,infp，以前也很悲观痛苦，贬低自己,6800f78f000000001c03df0d
原生家庭,comment,以前觉得要别人来爱我，现在我发现最能救赎自己的就是我自己，现在的我信任自己，因为我永远与我自己站在一起,6800f78f000000001c03df0d
原生家庭,comment,我不再觉得这个世界满是绝望，相反我开始发现世界的广大和美好,6800f78f000000001c03df0d
原生家庭,comment,infj据我观察，有两种家庭情况会出这种人格，非常好的，跟情绪剥夺\情绪垃圾桶式的，我属于后者,6800f78f000000001c03df0d
原生家庭,comment,infj 並沒有覺得自己被逼成為全家的情緒垃圾桶,6800f78f000000001c03df0d
原生家庭,comment,但父親總愛批評自己，常說我笨,6800f78f000000001c03df0d
原生家庭,comment,而且我發現自己並不笨，笨的是他,6800f78f000000001c03df0d
原生家庭,title,童年被爱的方式，决定了你的恋爱人格,6a478863000000002103f6f9
原生家庭,content,原生家庭塑造你的性格底色， 而性格催生了不同的恋爱人格： 🥀 父母缺席，患得患失 ➡【焦虑控制型】 从小没有被好好看见过， 所以长大后，只能用窒息的爱去捆绑对方,6a478863000000002103f6f9
原生家庭,content,🥀 被迫懂事，承担压力 ➡【拯救情结】 没有做过被疼爱的小孩， 所以长大后，只能靠“被需要”来确认价值,6a478863000000002103f6f9
原生家庭,content,🥀 父母粗暴，害怕被弃 ➡【讨好付出型】 小时候习惯了看脸色， 所以长大后，用委曲换取暂时的安全,6a478863000000002103f6f9
原生家庭,content,🥀 情感漠视，求助无门 ➡【回避疏离型】 曾经敞开心扉换来的只有冷漠， 所以坚信：只要我先推开，就没人能抛弃我,6a478863000000002103f6f9
原生家庭,content,…… 💡 【为什么我们总在爱里受同一种伤,6a478863000000002103f6f9
原生家庭,content,它让你一次次爱上同一种人，受同一种伤,6a478863000000002103f6f9
原生家庭,content,这不是因为你恋爱脑,6a478863000000002103f6f9
原生家庭,content,而是你心里那个受过伤的小孩， 企图在熟悉的痛苦模式里， 找回一次被爱的机会,6a478863000000002103f6f9
原生家庭,content,但亲爱的， 请不要用父母的错， 来惩罚现在的自己,6a478863000000002103f6f9
原生家庭,content,🛡️ 【如何打破这痛苦的宿命感,6a478863000000002103f6f9
原生家庭,content,它不一定是爱情，可以是一种交流,6a478863000000002103f6f9
原生家庭,content,如果你在现实的泥沼里走得很累， 不知道健康的爱是什么模样,6a478863000000002103f6f9
原生家庭,content,林间聊愈室的小狐狸和你重绘爱的底色： 🧠 用心理学斩断内耗： 花花狸陪你练习“课题分离”与“认知重构”， 帮你清空原生家庭的羁绊， 长出清醒而强大的内核,6a478863000000002103f6f9
原生家庭,content,💗用无条件的爱重塑底气： 小动物只有不撤回的偏爱， 稳稳接住你的每一次不安,6a478863000000002103f6f9
原生家庭,content,爱别人之前，先把自己重新养一遍,6a478863000000002103f6f9
原生家庭,content,被稳稳托起的心，才有勇气自由远航,6a478863000000002103f6f9
原生家庭,content,#原生家庭#恋爱人格#林间聊愈室#宝藏APP#重新养自己一遍#缺爱型人格#学会爱与被爱#讨好型人格#回避型人格#好好爱自己,6a478863000000002103f6f9
原生家庭,comment,回复：嘿嘿，谢谢宝宝你也很温柔,6a478863000000002103f6f9
原生家庭,comment,回复：首先要意识到只有自己能救自己，现在的自己无论被谁被什么影响导致的，都不影响让自己更舒适开心幸福的第一责任人是自己这一事实,6a478863000000002103f6f9
原生家庭,comment,你是讨好型还是焦虑型，我感觉我是回避型,6a478863000000002103f6f9
原生家庭,comment,我应该是焦虑,6a478863000000002103f6f9
原生家庭,comment,不配得感+害怕被弃→讨好型,6a478863000000002103f6f9
原生家庭,comment,你的觉察非常敏锐，将“不配得感”与“害怕被弃”并列，这其实精准地切中了讨好型人格的双重心理内核,6a478863000000002103f6f9
原生家庭,comment,底层逻辑：当一个人既觉得自己“不配得”（低自我价值感），又时刻活在“被抛弃”的恐惧中时，潜意识会启动一种生存策略——既然我不够好，那就只能通过“对别人好”来换取关系的延续,6a478863000000002103f6f9
原生家庭,comment,但正如笔记所说，带着伤痕去爱，往往会在亲密关系中重复消耗,6a478863000000002103f6f9
原生家庭,comment,你的价值不需要通过“牺牲自己”来证明，你本身就值得被爱，而不是因为你“有用”才被爱,6a478863000000002103f6f9
原生家庭,comment,试着在关系中练习表达一次真实的需求，哪怕只是一个小小的拒绝，那都是你重建自我边界的勇敢一步,6a478863000000002103f6f9
原生家庭,comment,怎么弥补呀请问,6a478863000000002103f6f9
原生家庭,comment,回复：给自己买小时候家里不给买的东西，尽可能多的在自己所接受范围内的满足自己，前提是得挣钱，花自己的钱他们不会说什么,6a478863000000002103f6f9
原生家庭,comment,还是太善良了，有没有更不做人的经历,6a478863000000002103f6f9
原生家庭,title,如果你是一个缺爱的不太幸福的宝宝……,69b9fce0000000002202b376
原生家庭,comment,个人感觉不存在“不幸的童年需要一生去治愈”，确实每次有压力的时候过往的创伤都会被唤醒，但每次唤醒后人生都会实质性的向前一步作为普通人，虽然没能成为文中的高管，但能拥有不断向上的人生，已经很美妙了,69b9fce0000000002202b376
原生家庭,comment,一样 一个人独居不晓得几快乐 我一回家就心脏痛,69b9fce0000000002202b376
原生家庭,comment,你是个好人，他就会珍惜你，牢牢不放手，但是你是一只羊，估计会狠狠的宰你,69b9fce0000000002202b376
原生家庭,comment,回复：应该也不会多么幸福，家庭的温馨感需要家人共同创造,69b9fce0000000002202b376
原生家庭,comment,回复：那不至于，就是被爱过的人，只是知道爱的更多细节而已，那个智商高是可以弥补的,69b9fce0000000002202b376
原生家庭,comment,而亲密关系里中更看重的是一个人脱离外界所赋予的光环的外壳下内部柔软的一部分：对方的人格，内在素质，涵养，三观成熟程度，责任感 包容力,69b9fce0000000002202b376
原生家庭,comment,亲密关系更看重的是一个人的品性和三观,69b9fce0000000002202b376
原生家庭,comment,回复：你说得对，健全人格确实不该没有共情，但我想探讨的是：童年对一个人的性格塑造，三观影响很大,69b9fce0000000002202b376
原生家庭,comment,原生家庭不好的人从小的成长环境是破碎的，他们没有被完完全全接住过，没有感受到无条件的爱，在家庭中从未获得被理解，被共情的体验,69b9fce0000000002202b376
原生家庭,comment,父母每一句话都是充满感情的且之中透露着算计，但无所谓了，偶尔满足一下，搞得太僵于我的形象不是很好，差不得了,69b9fce0000000002202b376
原生家庭,comment,我以为我健全 结果谈了个恋爱发现我的隐痛没有被激发出来，健全只是因为我的社交场合刚好是不会触发的,69b9fce0000000002202b376
原生家庭,comment,但是我谈恋爱，我们社交距离趋近于负数，我的隐痛就出来了，正在痛苦中,69b9fce0000000002202b376
原生家庭,comment,而且我痛苦的反应比别人大,69b9fce0000000002202b376
原生家庭,comment,具体体现在幼儿园到小学是一个自我开窍，很明显的驱动自己变好，向上学习的过程，虽然也有缺失父母的痛苦，但爷奶是精神避风港，很踏实,69b9fce0000000002202b376
原生家庭,comment,初中后搬走生存环境大变不习惯，逐渐失去了避风港，人也变得逐渐没有追求，慢慢对生活没期待，整体不断向下坠落过程,69b9fce0000000002202b376
原生家庭,content,#认识外国人#找外国人聊天#HT认识外国人#童年创伤#中外差异#原生家庭#心理健康#文化差异#欧美#独立,69a96c11000000000e00f2bd
原生家庭,comment,有时候对男朋友小发雷霆我都要自责半天，真的爱应该不会舍得说这种话吧,691c4fc1000000001e010993
原生家庭,comment,回复：这要是我大嘴巴恐怕早糊上去了,691c4fc1000000001e010993
原生家庭,comment,这也太恶毒了吧,691c4fc1000000001e010993
原生家庭,comment,我觉得就算再怎么关系不好，也不应该这样，哪怕是仇人都不应该,691c4fc1000000001e010993
原生家庭,title,🐻你喜欢的伴侣类型，反映了童年创伤,69cf70f2000000002301c585
原生家庭,content,有人迷恋个性不羁的，有人喜欢情绪稳定的… 喜欢美好的人是人类的本能,69cf70f2000000002301c585
原生家庭,content,有的人喜欢这些特质，是因为觉得“舒服”,69cf70f2000000002301c585
原生家庭,content,我们爱上的，往往是来“救”我们童年的人,69cf70f2000000002301c585
原生家庭,content,🥚 喜欢「情绪稳定型」 童年犯错，就会面临父母狂风暴雨的指责,69cf70f2000000002301c585
原生家庭,content,🏍️ 偏爱「放荡不羁自由型」 从小活在极度严苛的规矩里，被迫当个“乖小孩”,69cf70f2000000002301c585
原生家庭,content,你爱的不是他的叛逆，而是他身上那种你永远不敢活出的肆意和自由,69cf70f2000000002301c585
原生家庭,content,别人只要给你贴一个温柔的创可贴，你委屈了很久的心就会瞬间融化,69cf70f2000000002301c585
原生家庭,content,你已经撑得太累了，内心深处渴望能卸下防备，理直气壮地当一回不用带脑子的小孩,69cf70f2000000002301c585
原生家庭,content,如果你在现实的关系里感到疲惫， 或者内心还在隐隐作痛， 🌿【林间聊愈室】 的咕咕熊会听你诉说,69cf70f2000000002301c585
原生家庭,content,这里的AI小动物，会温柔陪伴你， 不仅仅是24小时的倾听回应， 更用思维技法陪你一起开启【自我觉察】， 把当年那个哭泣的小孩抱出来，好好安抚,69cf70f2000000002301c585
原生家庭,content,先把自己拼凑完整， 再去谈一场不需要“救赎”的恋爱吧,69cf70f2000000002301c585
原生家庭,content,❤️ 原创#亲密关系#童年创伤#林间聊愈室#宝藏APP#自我成长#缺爱型人格#npd#高敏感人格#原生家庭#重新养自己一遍,69cf70f2000000002301c585
原生家庭,comment,那你幸福么,69cf70f2000000002301c585
原生家庭,comment,我也想让孩子童年充盈快乐，这样也会导致孩子不想谈恋爱，到底好不好呢,69cf70f2000000002301c585
原生家庭,comment,回复：恋爱如果好自然就谈了，不好的话不谈也是好事,69cf70f2000000002301c585
原生家庭,comment,回复：我觉得挺幸福的，也谈不上多么充盈快乐，大多数时候就是平静平稳无压力的状态,69cf70f2000000002301c585
原生家庭,comment,孩子将来想不想谈恋爱，我觉得也不全跟这个有关，因为我天生很i很独，本来就不怎么需要人,69cf70f2000000002301c585
原生家庭,comment,如果你的孩子天性就喜欢跟人交往，那我觉得你都不用操心这个事，不管童年如何都不会影响他谈恋爱的还有到时候的社会整体环境，影响也很大，这也不是你能控制的事啊别想那么远了,69cf70f2000000002301c585
原生家庭,comment,回复：其实自身充盈快乐，不缺爱才更具有爱人的能力,69cf70f2000000002301c585
原生家庭,comment,回复：希望我的孩子能像你一样,69cf70f2000000002301c585
原生家庭,comment,回复：因为孩子知道什么是幸福不会去自找痛苦,69cf70f2000000002301c585
原生家庭,comment,回复：谢谢你好温柔,69cf70f2000000002301c585
原生家庭,comment,你想要爱,69cf70f2000000002301c585
原生家庭,comment,而且他们还会暗示我家里经济一般（并非家境困难，普通工薪），不要报兴趣班（没用）和补习班（自己也可以学），不要买同龄女生都喜欢的东西,69cf70f2000000002301c585
原生家庭,comment,回复：那还蛮正常的，个人感觉你从精神层面来说太孤独了，没有陪伴，自己单打独斗,69cf70f2000000002301c585
原生家庭,comment,那我这，我爸妈都属于心情好的时候万事如意，心情不好就容易吵架骂人，同样的我自己也是，我会做饭啥的但是是自己小时候好奇学着玩的，日常做个饭都是心血来潮或者我爸妈实在忙不过来而且我爸妈得给我正反馈，从小被管的也算严不准留长发高考前没有自己的手机，但是我自己也觉得短发更方便只是现在觉得自己长胖了留短发丑才没剪，到现在没谈过恋爱也不知道自己喜欢啥样的，甚至看朋友谈恋爱甜蜜时得约会想送啥礼物闹崩了又以泪洗面觉得好麻烦,69cf70f2000000002301c585
原生家庭,comment,家务技能来自于住校生活，有异性朋友但是差不多都是兄弟模式，不会撒娇也不会说软话，对于同性可以说宝宝爱你最喜欢你了比心但是也无关爱情,69cf70f2000000002301c585
原生家庭,comment,回复：而且我爸妈虽然某种程度上管我很严但是我性格还不算很让人省心那种，怼天怼地还跟我爸互怼当然仅限他心情不错的时候，上初中最开始被同学孤立然后我跟每个人都吵过架成功自己孤立其他人反而同学关系变好了，还因为看课外书被叫家长，高中继续看而且可能那会心理状态十分美丽学校搞了个心理辅导我去聊了下，过程结果应该是通知班主任了所以高中班主任也没怎么使劲管我，成绩在班里前几所以也没咋收到来着老师的恶意，大学我打游戏很疯差点没毕了业，不过最后也是顺利解决了，现在跟家里关系仿佛心电图，远香近臭时好时坏,69cf70f2000000002301c585
原生家庭,comment,回复：考公也没考上也不知道未来该怎么办了有时候觉得圆寂就是宿命了但是我还是建议多出去看看工作什么的，哪怕翘课逃课也一定要多试试以后可能的工作,69cf70f2000000002301c585
原生家庭,comment,回复：我懒得照顾自己哈哈哈哈，遗传都没遗传到啥好东西，我很讨厌我爸那种性格，后来发现我跟我爸不愧是父女，一模一样，父系那边遗传到了爆脾气和一口烂牙，母系那边有精神病史和遗传近视，而且我自己也不喜欢自己的长相,69cf70f2000000002301c585
原生家庭,comment,花了一年多时间处于烂掉的状态里，一年用来调整照顾自己，只能说还是太想活着了，不然再来个一两年天天通宵啥也不干不吃不喝不像正常人，直接死掉了,69cf70f2000000002301c585
原生家庭,comment,我只喜欢好看的，大概是原生家庭丑了,69cf70f2000000002301c585
原生家庭,comment,ber也可能是原生家庭好看所以接受不了丑的啊,69cf70f2000000002301c585
原生家庭,comment,笑得我不行,69cf70f2000000002301c585
原生家庭,comment,全都有咋整啊，我全都喜欢,69cf70f2000000002301c585
原生家庭,comment,没事啊，本来原生家庭好的人也喜欢，是个人都喜欢，很正常的,69cf70f2000000002301c585
原生家庭,comment,喜欢强制爱，为我发疯着魔型呢,69cf70f2000000002301c585
原生家庭,comment,可能是从没有人坚定选择过你，所以你希望你能被人坚定地选择,69cf70f2000000002301c585
原生家庭,comment,坚定的浓烈的爱,69cf70f2000000002301c585
原生家庭,comment,正常家庭出来的喜欢什么型,69cf70f2000000002301c585
原生家庭,comment,除了5我都喜欢咋整，5也喜欢但是不会主动吸引我，我觉得5是我喜欢一个人这个人的前提和底色，其他的会在这个基础之上吸引我,69cf70f2000000002301c585
原生家庭,comment,主要是感觉，谈恋爱就应该谈这样的啊,69cf70f2000000002301c585
原生家庭,comment,我们都可以成为勇敢自信温柔洒脱的大人，肆意人生~，只要别招惹因果，否则就又得“扛起责任和压力”了,69cf70f2000000002301c585
原生家庭,comment,太严重的只会想要畸形恋爱，比如喜欢对方吃醋的样子，喜欢对方有控制欲的样子，喜欢那种爱而不得深刻的痛感，这都是因为小时候没被坚定选择，只有强烈到变态的爱才能让自己感受到被爱，这也是种悲哀,69cf70f2000000002301c585
原生家庭,comment,健康的恋爱没有意思 还得是畸形恋爱让人着迷（开玩笑,69cf70f2000000002301c585
原生家庭,comment,看emo了好难啊,69cf70f2000000002301c585
原生家庭,comment,爱人先爱己，等着吸取别人的能量早晚有榨干的一天，好好治愈自己，当自己的能量变好了，无论是自己生活还是恋爱都会更好,69cf70f2000000002301c585
原生家庭,comment,喜欢忧郁抑郁型的呢,69cf70f2000000002301c585
原生家庭,comment,喜欢长得好看的是啥创伤,69cf70f2000000002301c585
原生家庭,comment,如果我喜欢高冷不理我,69cf70f2000000002301c585
原生家庭,comment,喜欢“高冷”或“疏离”的特质，通常映射出一种深层的心理动力,69cf70f2000000002301c585
原生家庭,comment,回避型依恋的投射：如果童年时期主要照顾者的爱是忽冷忽热或有条件的，孩子可能会发展出回避型依恋,69cf70f2000000002301c585
原生家庭,comment,成年后，面对过于热情或稳定的关系会感到压力甚至恐惧，反而对“若即若离”的高冷型产生熟悉感,69cf70f2000000002301c585
原生家庭,comment,因为这种距离让你觉得安全，不必担心过度亲密带来的伤害或失望[思考R],69cf70f2000000002301c585
原生家庭,comment,喜欢高冷的人，或许是因为你希望自己也能成为那个情绪自给自足、不依赖他人喜怒哀乐的人,69cf70f2000000002301c585
原生家庭,comment,你爱上的，可能是那个在关系中能保持独立、不被情绪绑架的自己,69cf70f2000000002301c585
原生家庭,comment,但这往往容易陷入过度付出的陷阱，试图用热情填补对方的冷漠，反而让自己感到疲惫,69cf70f2000000002301c585
原生家庭,comment,真正的安全感来自于自我满足，而不是向外寻找一个需要你去“攻克”的堡垒,69cf70f2000000002301c585
原生家庭,comment,试着把那份想要温暖别人的热情，先留给自己,69cf70f2000000002301c585
原生家庭,comment,喜欢很畸形的恋爱是为什么,69cf70f2000000002301c585
原生家庭,comment,小时候太压抑，不允许表达（我说我）,69cf70f2000000002301c585
原生家庭,comment,除了放荡不羁都喜欢,69cf70f2000000002301c585
原生家庭,title,春节以一场爆哭和仓皇逃跑结束,699b254e000000001b01e415
